,Date
14048,2020-04-15 10:32:06
6920,2020-02-17 16:27:06
3492,2020-01-24 23:05:05
2983,2020-01-21 16:55:05
31714,2020-08-10 05:40:07
32250,2020-08-13 19:14:06
25577,2020-06-29 17:17:12
17339,2020-05-06 19:27:08
29839,2020-07-28 11:16:06
4883,2020-02-03 17:19:07
21698,2020-06-02 19:42:09
6997,2020-02-18 11:54:06
8098,2020-02-27 20:38:06
26627,2020-07-06 17:23:11
5019,2020-02-04 14:23:07
2874,2020-01-21 07:47:06
15820,2020-04-27 13:30:11
22476,2020-06-08 10:21:07
27662,2020-07-13 15:51:09
6247,2020-02-12 22:15:08
17409,2020-05-07 09:11:06
28863,2020-07-21 14:25:06
6077,2020-02-11 16:25:06
24575,2020-06-23 10:21:12
5476,2020-02-07 13:54:08
31372,2020-08-07 14:36:06
9543,2020-03-10 12:38:06
2298,2020-01-17 07:47:04
26626,2020-07-06 17:17:11
24447,2020-06-22 14:08:07
20478,2020-05-26 00:39:11
12966,2020-04-07 11:29:08
119,2020-01-02 08:42:04
1054,2020-01-08 13:54:15
23855,2020-06-18 14:17:07
17308,2020-05-06 14:31:06
988,2020-01-08 07:37:04
15333,2020-04-24 11:40:09
17245,2020-05-06 10:16:08
31872,2020-08-11 07:25:06
25746,2020-06-30 19:59:09
18698,2020-05-15 06:45:07
30355,2020-07-31 16:57:11
17029,2020-05-05 08:03:07
17270,2020-05-06 12:08:10
29095,2020-07-23 08:22:07
5221,2020-02-05 17:36:05
21874,2020-06-04 07:49:08
22570,2020-06-08 20:29:08
4058,2020-01-28 17:07:07
24374,2020-06-22 06:37:15
8785,2020-03-04 14:20:06
18042,2020-05-11 09:27:06
22500,2020-06-08 13:15:09
8076,2020-02-27 17:15:06
11992,2020-03-30 16:21:06
10570,2020-03-19 08:55:07
33812,2020-08-24 12:39:08
4792,2020-02-03 08:55:07
4468,2020-01-31 13:56:06
30358,2020-07-31 17:18:08
30783,2020-08-03 16:36:05
17504,2020-05-07 17:33:14
20665,2020-05-27 08:21:12
17514,2020-05-07 18:17:13
26142,2020-07-03 12:56:06
5042,2020-02-04 17:03:08
31144,2020-08-06 07:55:15
8638,2020-03-03 11:28:08
14238,2020-04-16 16:55:07
203,2020-01-02 17:55:04
10513,2020-03-18 16:28:08
25489,2020-06-29 08:56:08
3369,2020-01-24 08:29:07
30292,2020-07-31 10:55:07
11573,2020-03-27 10:21:09
7716,2020-02-24 15:47:07
9078,2020-03-06 17:24:08
33383,2020-08-21 10:26:07
1794,2020-01-13 18:09:11
31057,2020-08-05 14:38:08
17031,2020-05-05 08:10:07
2287,2020-01-17 06:47:06
32381,2020-08-14 14:58:09
19346,2020-05-18 19:11:06
21909,2020-06-04 10:18:08
22665,2020-06-09 16:02:15
15266,2020-04-24 06:35:08
26813,2020-07-07 23:52:06
10562,2020-03-19 07:49:07
28202,2020-07-17 07:36:05
26866,2020-07-08 10:30:08
33304,2020-08-20 17:27:08
31895,2020-08-11 10:22:07
2203,2020-01-16 11:54:07
19529,2020-05-20 06:31:15
8768,2020-03-04 11:27:08
19270,2020-05-18 12:08:06
4173,2020-01-29 13:34:08
22126,2020-06-05 16:29:09
29269,2020-07-24 10:23:08
4146,2020-01-29 10:32:09
7907,2020-02-26 11:23:08
22050,2020-06-05 09:23:09
2148,2020-01-16 07:08:07
17521,2020-05-07 19:04:12
26788,2020-07-07 19:14:07
16408,2020-05-01 08:08:05
1932,2020-01-14 16:22:07
3351,2020-01-24 06:35:07
32106,2020-08-12 17:28:06
28237,2020-07-17 10:54:08
23557,2020-06-16 12:23:11
21684,2020-06-02 18:54:08
11995,2020-03-30 16:30:08
20996,2020-05-29 08:08:08
10636,2020-03-19 16:28:08
23086,2020-06-12 19:07:12
28911,2020-07-21 19:36:05
10527,2020-03-18 17:54:08
27922,2020-07-15 11:24:06
22174,2020-06-05 23:51:08
14133,2020-04-15 20:02:05
31225,2020-08-06 15:20:06
18851,2020-05-15 19:58:06
26772,2020-07-07 16:33:13
31814,2020-08-10 16:55:06
11938,2020-03-30 10:21:07
4159,2020-01-29 12:23:05
7148,2020-02-19 14:10:07
11299,2020-03-25 07:24:09
10477,2020-03-18 12:28:08
12224,2020-04-01 14:50:09
1195,2020-01-09 12:17:08
3315,2020-01-23 17:05:05
19881,2020-05-22 10:15:15
32826,2020-08-17 14:41:06
27227,2020-07-10 16:21:06
31310,2020-08-07 07:54:07
7910,2020-02-26 11:32:06
19557,2020-05-20 08:51:10
2897,2020-01-21 09:27:05
13215,2020-04-09 09:54:06
11116,2020-03-23 14:24:08
27672,2020-07-13 16:56:08
4351,2020-01-30 17:27:05
11517,2020-03-26 18:39:08
327,2020-01-03 14:49:04
2027,2020-01-15 09:35:04
2899,2020-01-21 09:37:07
15259,2020-04-24 00:42:07
7215,2020-02-20 07:24:08
16415,2020-05-01 09:24:10
18809,2020-05-15 16:19:07
26872,2020-07-08 11:06:04
27009,2020-07-09 09:54:07
27268,2020-07-10 20:08:06
20708,2020-05-27 12:08:23
1072,2020-01-08 15:39:08
12868,2020-04-06 14:40:06
21594,2020-06-02 09:37:06
12393,2020-04-03 08:39:10
26847,2020-07-08 08:40:07
7744,2020-02-24 22:15:06
6043,2020-02-11 13:23:07
2800,2020-01-20 13:55:06
11115,2020-03-23 14:20:08
29292,2020-07-24 13:21:06
29043,2020-07-22 19:02:06
15789,2020-04-27 10:27:08
10531,2020-03-18 18:48:08
5938,2020-02-10 17:22:08
24842,2020-06-24 18:28:13
14898,2020-04-21 14:39:07
21865,2020-06-04 06:44:18
28661,2020-07-20 10:55:13
27260,2020-07-10 19:38:08
8094,2020-02-27 19:52:06
29242,2020-07-24 06:50:08
1957,2020-01-14 18:09:07
27651,2020-07-13 14:46:07
23579,2020-06-16 14:17:09
7000,2020-02-18 12:22:06
19305,2020-05-18 14:37:07
20990,2020-05-29 07:37:14
31169,2020-08-06 10:31:08
12465,2020-04-03 16:21:07
3148,2020-01-22 17:01:05
19678,2020-05-20 18:20:09
29082,2020-07-23 06:58:09
32142,2020-08-13 06:46:08
2325,2020-01-17 10:21:04
15414,2020-04-24 18:59:06
26848,2020-07-08 08:56:09
24404,2020-06-22 10:06:08
10395,2020-03-17 17:40:07
10543,2020-03-19 00:38:08
29102,2020-07-23 09:08:06
20503,2020-05-26 08:39:11
9591,2020-03-10 17:33:07
19362,2020-05-18 22:51:05
7103,2020-02-19 10:15:06
13103,2020-04-08 11:30:07
21504,2020-06-01 14:40:11
19759,2020-05-21 11:07:10
15329,2020-04-24 11:10:09
4872,2020-02-03 16:27:06
21569,2020-06-02 06:35:15
19462,2020-05-19 13:21:09
23914,2020-06-19 00:38:22
26028,2020-07-02 16:40:06
31309,2020-08-07 07:48:07
8549,2020-03-02 13:54:06
17074,2020-05-05 11:10:06
29729,2020-07-27 16:21:05
657,2020-01-06 05:10:04
14936,2020-04-21 17:35:06
4073,2020-01-28 19:10:09
21530,2020-06-01 17:17:10
25901,2020-07-01 19:58:08
9459,2020-03-09 16:43:07
23665,2020-06-17 06:48:14
9538,2020-03-10 12:08:06
2307,2020-01-17 08:38:07
30305,2020-07-31 12:38:08
18140,2020-05-11 18:23:11
20661,2020-05-27 08:03:08
23678,2020-06-17 09:24:14
10179,2020-03-16 06:36:04
18751,2020-05-15 11:08:13
4236,2020-01-30 06:56:11
22600,2020-06-09 07:53:07
30342,2020-07-31 15:35:08
4367,2020-01-31 04:37:05
16092,2020-04-29 09:40:07
9391,2020-03-09 09:50:07
5027,2020-02-04 14:55:07
12899,2020-04-06 19:49:07
1673,2020-01-13 07:23:11
18278,2020-05-12 14:37:08
30839,2020-08-04 07:24:08
31299,2020-08-07 07:02:06
7031,2020-02-18 14:57:05
16264,2020-04-30 10:21:08
6005,2020-02-11 10:08:07
19636,2020-05-20 14:47:07
23722,2020-06-17 14:08:20
6955,2020-02-18 07:09:09
27777,2020-07-14 11:05:14
26751,2020-07-07 14:28:08
24557,2020-06-23 08:02:11
33882,2020-08-24 19:58:06
25935,2020-07-02 07:54:06
6831,2020-02-17 08:01:06
33341,2020-08-21 05:47:16
1030,2020-01-08 11:24:04
31327,2020-08-07 10:21:13
5946,2020-02-10 17:54:06
16041,2020-04-28 20:38:08
17492,2020-05-07 16:55:10
9366,2020-03-09 07:28:08
30141,2020-07-30 10:32:08
7044,2020-02-18 16:56:06
31857,2020-08-11 05:47:07
26163,2020-07-03 14:38:07
10631,2020-03-19 16:21:05
17531,2020-05-07 20:19:11
12194,2020-04-01 11:40:09
19244,2020-05-18 09:54:11
25794,2020-07-01 09:24:15
20995,2020-05-29 08:03:08
23736,2020-06-17 16:38:11
24810,2020-06-24 14:50:07
26850,2020-07-08 09:09:15
10185,2020-03-16 07:27:07
5462,2020-02-07 12:37:05
27231,2020-07-10 16:26:08
15177,2020-04-23 11:39:17
4865,2020-02-03 15:19:09
1334,2020-01-10 12:24:08
30982,2020-08-05 07:03:15
17453,2020-05-07 12:39:09
16048,2020-04-29 05:16:08
30171,2020-07-30 13:32:05
21567,2020-06-02 06:03:14
29999,2020-07-29 11:47:06
7144,2020-02-19 13:56:08
14104,2020-04-15 16:29:07
28169,2020-07-16 19:41:06
18749,2020-05-15 11:07:09
33362,2020-08-21 07:46:08
12481,2020-04-03 17:33:08
32725,2020-08-17 06:04:06
9476,2020-03-09 19:49:07
12491,2020-04-03 18:33:07
176,2020-01-02 15:10:04
5205,2020-02-05 16:23:07
30766,2020-08-03 14:46:11
13213,2020-04-09 09:48:08
7865,2020-02-26 05:15:06
11319,2020-03-25 10:16:09
9948,2020-03-13 16:30:09
22890,2020-06-11 10:21:10
27180,2020-07-10 11:06:04
9752,2020-03-11 19:10:07
25624,2020-06-30 06:36:09
22475,2020-06-08 10:21:07
19944,2020-05-22 15:51:05
12352,2020-04-02 16:21:06
18071,2020-05-11 11:54:08
31899,2020-08-11 10:33:08
30882,2020-08-04 12:38:08
19934,2020-05-22 14:25:05
21602,2020-06-02 10:03:08
9804,2020-03-12 11:18:08
10539,2020-03-18 22:51:05
32070,2020-08-12 13:17:05
29705,2020-07-27 13:21:06
17275,2020-05-06 12:24:11
4862,2020-02-03 14:55:06
26960,2020-07-08 19:36:04
14741,2020-04-20 12:38:06
5118,2020-02-05 09:23:07
16843,2020-05-04 06:47:13
7023,2020-02-18 14:08:06
3176,2020-01-23 05:15:07
16054,2020-04-29 06:35:08
27156,2020-07-10 09:36:04
15158,2020-04-23 10:16:13
23873,2020-06-18 16:54:13
33361,2020-08-21 07:46:08
11324,2020-03-25 10:30:10
19600,2020-05-20 12:12:08
10616,2020-03-19 13:22:08
30370,2020-07-31 19:11:06
6130,2020-02-12 09:07:08
26903,2020-07-08 14:16:06
32155,2020-08-13 07:38:08
2083,2020-01-15 14:25:04
26127,2020-07-03 10:54:06
31153,2020-08-06 08:46:06
24623,2020-06-23 15:07:09
28089,2020-07-16 12:26:06
22553,2020-06-08 19:15:07
19865,2020-05-22 07:38:14
4189,2020-01-29 16:27:04
32193,2020-08-13 12:39:08
933,2020-01-07 17:11:08
30356,2020-07-31 17:05:08
1410,2020-01-10 22:51:04
22693,2020-06-09 19:15:17
26705,2020-07-07 09:56:10
31079,2020-08-05 16:35:15
32850,2020-08-17 17:06:05
13865,2020-04-14 00:39:07
16014,2020-04-28 16:32:08
15376,2020-04-24 14:40:06
26614,2020-07-06 16:23:21
12335,2020-04-02 13:54:08
3048,2020-01-22 07:28:08
25619,2020-06-30 05:57:08
2706,2020-01-20 07:35:07
28662,2020-07-20 11:05:16
24615,2020-06-23 13:55:20
17284,2020-05-06 13:01:06
33146,2020-08-19 14:40:07
8514,2020-03-02 10:03:07
6934,2020-02-17 19:15:06
8908,2020-03-05 12:58:08
23466,2020-06-15 18:55:05
12239,2020-04-01 17:22:09
10315,2020-03-17 08:58:06
12446,2020-04-03 14:20:09
9747,2020-03-11 18:38:07
1174,2020-01-09 10:22:08
32379,2020-08-14 14:53:08
19847,2020-05-21 23:52:08
29202,2020-07-23 19:02:07
10534,2020-03-18 19:50:08
7028,2020-02-18 14:40:06
7939,2020-02-26 14:27:08
9913,2020-03-13 11:38:07
3852,2020-01-27 11:32:07
21492,2020-06-01 13:54:09
4980,2020-02-04 11:15:08
9590,2020-03-10 17:28:07
23072,2020-06-12 17:07:16
6183,2020-02-12 12:37:08
3954,2020-01-28 09:09:07
20751,2020-05-27 16:27:06
5438,2020-02-07 10:15:08
28917,2020-07-21 19:52:07
160,2020-01-02 13:22:04
1997,2020-01-15 07:47:08
18701,2020-05-15 07:27:12
11645,2020-03-27 17:50:08
10357,2020-03-17 13:28:06
15197,2020-04-23 13:55:22
14837,2020-04-21 08:20:08
25150,2020-06-26 19:39:08
8878,2020-03-05 09:38:08
11194,2020-03-24 09:39:26
23059,2020-06-12 15:53:11
10746,2020-03-20 15:15:06
29221,2020-07-23 20:16:08
7272,2020-02-20 13:28:06
26831,2020-07-08 07:26:06
10276,2020-03-16 18:04:06
9501,2020-03-10 07:50:06
7969,2020-02-26 17:54:06
19194,2020-05-18 06:35:16
4104,2020-01-29 07:35:05
32028,2020-08-12 08:33:07
33164,2020-08-19 17:08:08
24776,2020-06-24 11:39:07
23590,2020-06-16 16:21:14
20547,2020-05-26 11:40:14
5230,2020-02-05 19:37:07
22683,2020-06-09 17:39:13
276,2020-01-03 11:25:03
26162,2020-07-03 14:25:08
15244,2020-04-23 18:38:06
6192,2020-02-12 13:21:12
26999,2020-07-09 07:54:07
21529,2020-06-01 17:13:10
26202,2020-07-03 19:11:06
26069,2020-07-02 20:24:06
19662,2020-05-20 17:09:07
12150,2020-04-01 06:35:08
11924,2020-03-30 08:08:10
4901,2020-02-03 19:38:06
9706,2020-03-11 14:27:05
3883,2020-01-27 16:21:08
17378,2020-05-07 06:47:11
28994,2020-07-22 13:22:06
29189,2020-07-23 17:25:06
16928,2020-05-04 13:53:14
33785,2020-08-24 10:26:08
7684,2020-02-24 11:54:18
30119,2020-07-30 07:56:08
28049,2020-07-16 09:08:07
10412,2020-03-18 06:35:06
31348,2020-08-07 12:40:08
32274,2020-08-13 23:14:24
21616,2020-06-02 11:02:10
28781,2020-07-21 07:36:05
4037,2020-01-28 15:55:07
18413,2020-05-13 11:17:09
15117,2020-04-23 06:54:11
16240,2020-04-30 08:10:11
12339,2020-04-02 14:10:07
4421,2020-01-31 09:37:06
3912,2020-01-27 20:24:07
27049,2020-07-09 14:08:11
4976,2020-02-04 10:53:07
23870,2020-06-18 16:33:09
26536,2020-07-06 09:09:15
18646,2020-05-14 16:33:22
22022,2020-06-05 07:26:08
33886,2020-08-24 20:17:08
6154,2020-02-12 10:30:08
24642,2020-06-23 16:52:10
7147,2020-02-19 14:08:06
5330,2020-02-06 13:55:05
12065,2020-03-31 10:16:09
21038,2020-05-29 11:17:17
24537,2020-06-23 06:03:16
19999,2020-05-22 23:03:06
12960,2020-04-07 11:05:09
17430,2020-05-07 10:32:06
4986,2020-02-04 11:40:06
4838,2020-02-03 12:54:06
29892,2020-07-28 17:38:08
6129,2020-02-12 08:54:08
22613,2020-06-09 09:54:18
1278,2020-01-10 05:09:11
9041,2020-03-06 13:28:08
5995,2020-02-11 09:39:07
2065,2020-01-15 12:08:07
2344,2020-01-17 11:47:04
32979,2020-08-18 13:34:06
9026,2020-03-06 12:38:08
24060,2020-06-19 20:00:08
13080,2020-04-08 09:09:08
4320,2020-01-30 13:57:05
9052,2020-03-06 14:37:06
2326,2020-01-17 10:24:07
9872,2020-03-13 06:26:08
7635,2020-02-24 05:15:14
25477,2020-06-29 08:16:06
31175,2020-08-06 11:16:06
8671,2020-03-03 14:04:06
24745,2020-06-24 09:40:08
7389,2020-02-21 14:08:06
21051,2020-05-29 12:54:24
29994,2020-07-29 11:26:07
19589,2020-05-20 11:02:07
32186,2020-08-13 11:08:08
24692,2020-06-24 00:38:12
8924,2020-03-05 14:23:08
5889,2020-02-10 13:15:13
19709,2020-05-21 05:09:08
31389,2020-08-07 16:26:07
18312,2020-05-12 17:40:06
8150,2020-02-28 10:55:07
1853,2020-01-14 09:19:10
12968,2020-04-07 11:31:06
23890,2020-06-18 19:15:08
33074,2020-08-19 07:50:06
28002,2020-07-15 19:38:06
31168,2020-08-06 10:26:08
361,2020-01-03 17:24:04
14105,2020-04-15 16:32:05
25079,2020-06-26 11:25:08
19655,2020-05-20 16:31:05
23990,2020-06-19 11:51:23
21702,2020-06-02 19:59:07
4329,2020-01-30 14:39:08
13147,2020-04-08 17:05:06
25016,2020-06-26 06:10:08
29106,2020-07-23 09:39:09
14259,2020-04-16 18:50:09
15978,2020-04-28 13:06:04
29842,2020-07-28 11:36:05
14950,2020-04-21 22:41:05
7894,2020-02-26 10:15:10
22723,2020-06-10 06:03:12
3876,2020-01-27 15:27:06
13186,2020-04-09 06:37:07
28818,2020-07-21 10:26:07
5291,2020-02-06 10:23:07
23744,2020-06-17 17:25:16
23460,2020-06-15 17:30:08
16122,2020-04-29 11:32:11
27991,2020-07-15 18:20:08
6514,2020-02-14 17:06:04
30695,2020-08-03 07:26:08
18097,2020-05-11 13:55:09
26014,2020-07-02 15:20:09
20644,2020-05-27 05:23:13
29939,2020-07-29 06:59:08
9517,2020-03-10 09:54:06
6947,2020-02-18 06:08:06
26129,2020-07-03 11:05:11
24522,2020-06-22 20:01:17
8159,2020-02-28 11:29:08
3108,2020-01-22 13:21:05
10237,2020-03-16 13:22:08
28746,2020-07-20 19:47:08
10784,2020-03-20 20:18:10
25700,2020-06-30 15:37:09
22850,2020-06-10 23:51:06
319,2020-01-03 14:19:04
26579,2020-07-06 12:55:06
16447,2020-05-01 12:38:10
30084,2020-07-29 20:14:08
19288,2020-05-18 13:21:05
12039,2020-03-31 07:25:08
13971,2020-04-14 16:55:06
19278,2020-05-18 12:39:08
30713,2020-08-03 09:46:06
16987,2020-05-04 19:18:05
9620,2020-03-11 06:10:06
5382,2020-02-06 19:49:07
14877,2020-04-21 12:40:08
30702,2020-08-03 08:22:07
4829,2020-02-03 11:56:06
30061,2020-07-29 17:16:06
22788,2020-06-10 14:09:08
16440,2020-05-01 11:28:10
19257,2020-05-18 10:54:16
14272,2020-04-17 05:25:07
33069,2020-08-19 07:38:06
24734,2020-06-24 08:56:08
17313,2020-05-06 15:09:12
3183,2020-01-23 06:35:05
27033,2020-07-09 11:56:07
28859,2020-07-21 14:06:05
27027,2020-07-09 11:07:10
22535,2020-06-08 17:07:08
31252,2020-08-06 17:08:08
13005,2020-04-07 14:38:06
31719,2020-08-10 06:04:07
10471,2020-03-18 11:54:08
6509,2020-02-14 16:30:08
16200,2020-04-29 20:02:07
32334,2020-08-14 10:56:10
31126,2020-08-06 05:47:13
32405,2020-08-14 18:10:08
15976,2020-04-28 12:58:07
5233,2020-02-05 22:51:05
24683,2020-06-23 20:08:14
14919,2020-04-21 16:29:08
5866,2020-02-10 11:30:09
18367,2020-05-13 08:20:12
2317,2020-01-17 09:39:06
15864,2020-04-27 17:41:06
11601,2020-03-27 13:18:08
17519,2020-05-07 18:57:18
33240,2020-08-20 09:39:07
23693,2020-06-17 11:09:16
10323,2020-03-17 10:22:08
33336,2020-08-20 23:11:06
2327,2020-01-17 10:25:06
7970,2020-02-26 19:15:07
27902,2020-07-15 08:56:07
4006,2020-01-28 12:49:07
18245,2020-05-12 12:23:06
11173,2020-03-24 06:56:08
5298,2020-02-06 11:07:07
33038,2020-08-18 20:10:09
12258,2020-04-02 00:11:08
21114,2020-05-29 17:09:07
18234,2020-05-12 11:27:07
10349,2020-03-17 12:54:08
10567,2020-03-19 08:45:06
27951,2020-07-15 14:36:04
29751,2020-07-27 19:14:06
26096,2020-07-03 07:53:08
5820,2020-02-10 07:57:13
4101,2020-01-29 06:55:09
26781,2020-07-07 17:28:07
25641,2020-06-30 10:21:06
24410,2020-06-22 10:22:10
28055,2020-07-16 09:56:06
7213,2020-02-20 07:17:06
19776,2020-05-21 13:21:17
7651,2020-02-24 07:49:09
25759,2020-07-01 05:48:07
32746,2020-08-17 08:10:10
33829,2020-08-24 14:05:07
20627,2020-05-26 19:49:18
24738,2020-06-24 09:18:10
14154,2020-04-16 06:50:08
3172,2020-01-23 04:36:06
32187,2020-08-13 11:08:08
4156,2020-01-29 12:08:08
19918,2020-05-22 13:21:05
10565,2020-03-19 08:24:08
736,2020-01-06 13:17:04
19486,2020-05-19 15:54:07
5354,2020-02-06 16:21:06
14337,2020-04-17 13:21:05
20607,2020-05-26 17:27:09
27830,2020-07-14 16:32:07
23835,2020-06-18 11:39:08
19404,2020-05-19 08:57:11
6176,2020-02-12 12:09:08
1284,2020-01-10 06:08:07
32934,2020-08-18 09:56:09
15261,2020-04-24 05:25:08
26166,2020-07-03 14:56:08
30260,2020-07-31 07:46:08
28198,2020-07-17 07:08:08
28248,2020-07-17 12:09:16
756,2020-01-06 14:41:04
10381,2020-03-17 16:24:08
30995,2020-08-05 08:09:08
23791,2020-06-18 06:35:20
3374,2020-01-24 08:49:07
30234,2020-07-30 23:12:08
30318,2020-07-31 13:35:09
20580,2020-05-26 15:07:10
10438,2020-03-18 09:08:08
6327,2020-02-13 13:27:23
25835,2020-07-01 13:27:08
23700,2020-06-17 11:39:14
27107,2020-07-09 19:40:06
21633,2020-06-02 13:21:12
29960,2020-07-29 08:25:06
24935,2020-06-25 13:29:15
26651,2020-07-06 19:46:07
18744,2020-05-15 10:29:14
9660,2020-03-11 10:21:05
21471,2020-06-01 12:20:13
27158,2020-07-10 09:39:07
30966,2020-08-05 00:36:04
5101,2020-02-05 07:57:05
11981,2020-03-30 14:26:08
1368,2020-01-10 16:21:05
10649,2020-03-19 18:23:07
11464,2020-03-26 11:57:06
18039,2020-05-11 09:24:09
16517,2020-05-01 20:08:10
3487,2020-01-24 22:10:08
824,2020-01-07 06:48:04
21458,2020-06-01 11:09:14
27129,2020-07-10 06:35:05
26680,2020-07-07 06:50:08
14301,2020-04-17 09:17:06
18677,2020-05-14 19:57:11
7313,2020-02-21 05:26:06
11126,2020-03-23 16:22:08
33140,2020-08-19 14:24:07
27578,2020-07-13 06:50:07
22114,2020-06-05 15:40:12
788,2020-01-06 17:47:04
24002,2020-06-19 13:34:09
30759,2020-08-03 13:54:07
30125,2020-07-30 09:05:07
13128,2020-04-08 14:40:06
764,2020-01-06 16:17:04
11999,2020-03-30 16:55:06
8086,2020-02-27 17:54:08
17077,2020-05-05 11:22:10
7750,2020-02-25 05:03:08
19712,2020-05-21 06:35:16
19536,2020-05-20 07:02:11
12867,2020-04-06 14:40:06
1008,2020-01-08 09:39:04
8778,2020-03-04 13:28:06
19216,2020-05-18 08:40:08
265,2020-01-03 10:21:04
91,2020-01-02 05:02:04
20942,2020-05-28 19:11:08
9950,2020-03-13 16:55:07
20812,2020-05-28 06:28:08
16457,2020-05-01 13:34:09
22827,2020-06-10 18:39:09
3263,2020-01-23 12:27:07
20709,2020-05-27 12:08:23
27714,2020-07-14 05:37:07
7788,2020-02-25 11:03:08
27051,2020-07-09 14:25:13
28821,2020-07-21 10:34:06
12989,2020-04-07 13:21:06
12420,2020-04-03 11:33:09
30104,2020-07-30 06:58:08
6843,2020-02-17 09:22:07
32862,2020-08-17 18:46:08
10727,2020-03-20 13:04:08
9487,2020-03-10 06:08:07
29767,2020-07-27 20:28:08
130,2020-01-02 10:22:04
22128,2020-06-05 16:32:09
4974,2020-02-04 10:27:06
24513,2020-06-22 19:39:15
16391,2020-05-01 06:35:06
5453,2020-02-07 11:38:06
8103,2020-02-27 22:52:08
1152,2020-01-09 07:47:04
753,2020-01-06 14:24:04
30867,2020-08-04 10:26:08
31747,2020-08-10 09:39:07
30849,2020-08-04 07:59:09
777,2020-01-06 17:03:04
7934,2020-02-26 14:08:06
673,2020-01-06 07:37:04
8588,2020-03-02 22:51:05
14147,2020-04-16 06:08:08
11421,2020-03-26 07:08:09
11335,2020-03-25 11:37:09
17128,2020-05-05 14:40:09
16495,2020-05-01 17:40:09
12233,2020-04-01 16:32:09
20806,2020-05-28 05:13:08
9563,2020-03-10 14:32:13
20634,2020-05-26 20:21:05
16926,2020-05-04 13:30:16
8825,2020-03-04 19:50:08
3798,2020-01-27 07:08:08
24477,2020-06-22 16:46:06
10457,2020-03-18 10:30:10
28216,2020-07-17 09:24:06
7401,2020-02-21 15:24:06
31303,2020-08-07 07:26:08
29861,2020-07-28 14:26:07
175,2020-01-02 15:07:03
26987,2020-07-09 06:50:06
17279,2020-05-06 12:39:08
11237,2020-03-24 14:22:09
15951,2020-04-28 11:18:08
26727,2020-07-07 11:28:07
26132,2020-07-03 11:07:06
19503,2020-05-19 17:24:12
24757,2020-06-24 10:39:15
16845,2020-05-04 07:25:14
27567,2020-07-13 05:47:08
23094,2020-06-12 19:18:14
31083,2020-08-05 17:08:11
28998,2020-07-22 13:26:07
12488,2020-04-03 18:17:07
5908,2020-02-10 14:27:06
3354,2020-01-24 07:08:08
33756,2020-08-24 06:50:08
8857,2020-03-05 08:09:07
1004,2020-01-08 09:27:04
24868,2020-06-24 20:13:14
32005,2020-08-12 05:59:08
31038,2020-08-05 12:26:09
24953,2020-06-25 15:26:12
8102,2020-02-27 22:52:08
18237,2020-05-12 11:38:05
21055,2020-05-29 13:11:09
33422,2020-08-21 14:38:08
12814,2020-04-06 10:22:08
15287,2020-04-24 08:23:11
9030,2020-03-06 12:49:08
8970,2020-03-06 06:35:06
26133,2020-07-03 11:26:07
8118,2020-02-28 07:21:06
17095,2020-05-05 12:39:12
32884,2020-08-17 20:18:10
5478,2020-02-07 13:56:06
6844,2020-02-17 09:22:07
3860,2020-01-27 13:42:07
9587,2020-03-10 17:20:08
32325,2020-08-14 10:21:06
11633,2020-03-27 16:32:09
8051,2020-02-27 14:26:08
30912,2020-08-04 15:07:18
19314,2020-05-18 15:25:05
19715,2020-05-21 06:47:12
11298,2020-03-25 06:54:09
3252,2020-01-23 11:37:05
22123,2020-06-05 16:21:09
25749,2020-06-30 20:08:06
10717,2020-03-20 12:04:08
25502,2020-06-29 09:52:06
10756,2020-03-20 16:54:08
17223,2020-05-06 08:54:09
20594,2020-05-26 16:29:10
26565,2020-07-06 11:25:07
5037,2020-02-04 16:27:06
1001,2020-01-08 09:19:04
23528,2020-06-16 10:21:24
11533,2020-03-27 00:38:09
15356,2020-04-24 13:32:10
8497,2020-03-02 08:50:06
1748,2020-01-13 14:10:07
25549,2020-06-29 14:37:14
27655,2020-07-13 15:07:06
28278,2020-07-17 14:56:07
3476,2020-01-24 17:35:07
31181,2020-08-06 11:38:09
31928,2020-08-11 13:33:08
2740,2020-01-20 09:36:04
29004,2020-07-22 14:05:07
19236,2020-05-18 09:40:09
18503,2020-05-13 19:40:07
15360,2020-04-24 13:56:08
27732,2020-07-14 07:26:08
13985,2020-04-14 18:08:08
5316,2020-02-06 12:28:06
2025,2020-01-15 09:27:07
23651,2020-06-16 23:51:05
32137,2020-08-13 05:47:05
19333,2020-05-18 17:24:06
31065,2020-08-05 15:08:06
29109,2020-07-23 09:56:07
8780,2020-03-04 13:55:06
17399,2020-05-07 08:32:11
28034,2020-07-16 07:25:11
3197,2020-01-23 08:10:08
15786,2020-04-27 10:22:10
6850,2020-02-17 09:40:07
32374,2020-08-14 14:36:05
9529,2020-03-10 11:04:08
16101,2020-04-29 10:16:12
12060,2020-03-31 09:50:09
22925,2020-06-11 14:21:17
33291,2020-08-20 16:26:07
12170,2020-04-01 09:08:09
17018,2020-05-05 06:54:08
15045,2020-04-22 14:42:07
29229,2020-07-24 00:38:09
16296,2020-04-30 12:39:10
14247,2020-04-16 17:40:06
25538,2020-06-29 13:32:10
828,2020-01-07 07:25:04
29959,2020-07-29 08:24:07
11282,2020-03-24 22:51:07
28174,2020-07-16 19:59:09
2366,2020-01-17 14:39:07
8200,2020-02-28 16:22:08
11567,2020-03-27 09:54:10
